,time,open,high,low,close,volume,,,,,,
6364,2020-12-02 09:00:00,109.213936001,109.347123728,109.169540092,109.169540092,1287,,,,,,
6365,2020-12-02 08:30:00,109.409278001,109.409278001,109.213936001,109.213936001,546,,,,,,
6366,2020-12-02 08:00:00,109.391519637,109.391519637,109.178419274,109.222815183,3267,,,,,,
6367,2020-12-02 07:30:00,109.506949,109.631257545,109.45367391,109.613499182,2449,,,,,,
6368,2020-12-01 19:30:00,109.222815183,109.222815183,109.222815183,109.222815183,312,,,,,,
6369,2020-12-01 19:00:00,109.231694365,109.293848637,109.213936001,109.213936001,1098,,,,,,
6370,2020-12-01 18:30:00,109.302727819,109.302727819,109.302727819,109.302727819,1150,,,,,,
6371,2020-12-01 17:30:00,109.364882092,109.364882092,109.364882092,109.364882092,209,,,,,,
6372,2020-12-01 17:00:00,109.817720363,109.862116272,109.302727819,109.364882092,23805,,,,,,
6373,2020-12-01 16:30:00,109.35600291,109.489190637,109.231694365,109.231694365,152530,,,,,,
6374,2020-12-01 16:00:00,109.888753817,109.906512181,109.284969456,109.391519637,572778,,,,,,
6375,2020-12-01 15:30:00,109.977545635,110.00418318,109.506949,109.879874635,323789,,,,,,
6376,2020-12-01 15:00:00,109.980475765,110.128491725,109.870995454,109.986424817,168059,,,,,,
6377,2020-12-01 14:30:00,109.795522408,110.005959017,109.786643227,109.986868776,219331,,,,,,
6378,2020-12-01 14:00:00,109.888753817,109.933149726,109.693411818,109.808841181,205585,,,,,,
6379,2020-12-01 13:30:00,110.039699908,110.066337453,109.835478726,109.897632999,185799,,,,,,
6380,2020-12-01 13:00:00,110.084095817,110.134707153,109.85323709,110.039699908,262931,,,,,,
6381,2020-12-01 12:30:00,110.075216635,110.243921089,109.861938688,110.10185418,405826,,,,,,
6382,2020-12-01 12:00:00,110.93560935,110.989772359,109.959787271,110.10185418,473388,,,,,,
6383,2020-12-01 11:30:00,110.874342996,111.060805813,110.785551178,110.927618086,297406,,,,,,
6384,2020-12-01 11:00:00,111.606875493,111.726744447,110.838826269,110.865463814,324061,,,,,,
6385,2020-12-01 10:30:00,110.900980541,111.700106902,110.874342996,111.611315084,431261,,,,,,
6386,2020-12-01 10:00:00,110.013062362,111.078564177,109.782203636,110.963134814,654925,,,,,,
6387,2020-12-01 09:30:00,110.643484269,110.643484269,110.039699908,110.039699908,1448,,,,,,
6388,2020-12-01 09:00:00,110.581329997,110.843887402,110.581329997,110.843887402,3321,,,,,,
6389,2020-12-01 08:30:00,110.767792814,110.883222178,110.190645998,110.838826269,6331,,,,,,
6390,2020-12-01 08:00:00,110.812188723,110.892101359,110.812188723,110.892101359,1411,,,,,,
6391,2020-12-01 07:30:00,110.767792814,110.812188723,110.634605087,110.803309541,1911,,,,,,
6392,2020-11-30 19:30:00,110.013062362,110.092974998,110.013062362,110.092974998,646,,,,,,
6393,2020-11-30 19:00:00,109.675653454,109.746686909,109.675653454,109.746686909,366,,,,,,
6394,2020-11-30 18:30:00,109.684532636,109.684532636,109.675653454,109.675653454,510,,,,,,
6395,2020-11-30 17:30:00,109.689362911,109.689362911,109.649015909,109.661943998,7033,,,,,,
6396,2020-11-30 17:00:00,109.844357908,109.844357908,109.675653454,109.675653454,1172,,,,,,
6397,2020-11-30 16:30:00,109.675653454,109.720049363,109.391519637,109.622378364,742165,,,,,,
6398,2020-11-30 16:00:00,109.75556609,109.764445272,109.311607001,109.702291,826936,,,,,,
6399,2020-11-30 15:30:00,110.030820726,110.066337453,109.711170181,109.746686909,237094,,,,,,
6400,2020-11-30 15:00:00,110.146250089,110.155129271,109.684532636,110.029044889,200872,,,,,,
6401,2020-11-30 14:30:00,110.563571633,110.563571633,110.119612544,110.145184587,207914,,,,,,
6402,2020-11-30 14:00:00,110.723396905,110.723396905,110.505412992,110.563571633,183652,,,,,,
6403,2020-11-30 13:30:00,110.767792814,110.989772359,110.670121815,110.714517724,223552,,,,,,
6404,2020-11-30 13:00:00,110.314954543,110.812188723,110.297196179,110.758913632,215153,,,,,,
6405,2020-11-30 12:30:00,110.092974998,110.394867179,110.057458271,110.323744933,207243,,,,,,
6406,2020-11-30 12:00:00,110.097414589,110.306075361,110.00418318,110.079656226,327212,,,,,,
6407,2020-11-30 11:30:00,110.58150758,110.630165497,109.764445272,110.097414589,430191,,,,,,
6408,2020-11-30 11:00:00,110.057458271,110.590209178,109.85323709,110.590209178,456287,,,,,,
6409,2020-11-30 10:30:00,109.808841181,110.226162725,109.808841181,110.057458271,355318,,,,,,
6410,2020-11-30 10:00:00,110.190645998,110.190645998,109.293848637,109.808841181,657133,,,,,,
6411,2020-11-30 09:30:00,110.181766816,110.181766816,110.10185418,110.10185418,351,,,,,,
6412,2020-11-30 09:00:00,110.262922538,110.262922538,110.262922538,110.262922538,313,,,,,,
6413,2020-11-30 08:30:00,110.110733362,110.261679452,109.968666453,109.968666453,1079,,,,,,
6414,2020-11-30 08:00:00,110.270558634,110.279437816,110.190645998,110.190645998,879,,,,,,
6415,2020-11-30 07:30:00,110.181766816,110.181766816,110.181766816,110.181766816,629,,,,,,
6416,2020-11-30 07:00:00,110.119612544,110.119612544,110.10185418,110.10185418,1089,,,,,,
6417,2020-11-30 06:30:00,110.146250089,110.146250089,110.146250089,110.146250089,288,,,,,,
6418,2020-11-30 05:30:00,110.10185418,110.10185418,110.10185418,110.10185418,104,,,,,,
6419,2020-11-27 16:00:00,110.412625543,110.412625543,110.412625543,110.412625543,0,,,,,,
6420,2020-11-27 13:30:00,110.412625543,110.412625543,110.412625543,110.412625543,398103,,,,,,
6421,2020-11-27 13:00:00,110.270558634,110.492538179,110.226162725,110.412625543,236470,,,,,,
6422,2020-11-27 12:30:00,110.607079624,110.750034451,110.252800271,110.275974935,175325,,,,,,
6423,2020-11-27 12:00:00,110.758913632,110.92388883,110.572450815,110.590209178,177487,,,,,,
6424,2020-11-27 11:30:00,110.812188723,110.821067905,110.510296542,110.750034451,177210,,,,,,
6425,2020-11-27 11:00:00,110.607967542,110.980893177,110.510296542,110.821067905,176344,,,,,,
6426,2020-11-27 10:30:00,110.679000996,110.85649584,110.377108816,110.59908836,240641,,,,,,
6427,2020-11-27 10:00:00,110.279437816,111.267690749,110.021941544,110.670121815,603764,,,,,,
6428,2020-11-27 09:30:00,110.439263088,110.439263088,110.35047127,110.35047127,895,,,,,,
6429,2020-11-27 09:00:00,110.457021452,110.54581327,110.457021452,110.465900633,2979,,,,,,
6430,2020-11-27 08:30:00,110.305808986,110.501417361,110.305808986,110.457021452,669,,,,,,
6431,2020-11-27 08:00:00,110.279437816,110.457021452,110.19952518,110.457021452,5915,,,,,,
6432,2020-11-27 07:30:00,110.288316998,110.332712907,110.288316998,110.288316998,649,,,,,,
6433,2020-11-27 05:00:00,110.190645998,110.190645998,110.190645998,110.190645998,228,,,,,,
6435,2020-11-25 17:00:00,110.324011308,110.324011308,110.279437816,110.279437816,1028,,,,,,
6436,2020-11-25 16:30:00,110.279437816,110.290448001,110.279437816,110.290448001,93346,,,,,,
6437,2020-11-25 16:00:00,110.243921089,110.394867179,110.021941544,110.288316998,601659,,,,,,
6438,2020-11-25 15:30:00,110.00418318,110.306075361,109.986424817,110.243921089,233214,,,,,,
6439,2020-11-25 15:00:00,110.084095817,110.134884736,109.971330208,110.00418318,291090,,,,,,
6440,2020-11-25 14:30:00,110.119612544,110.137370907,109.959787271,110.084095817,177338,,,,,,
6441,2020-11-25 14:00:00,110.013062362,110.146250089,109.995303999,110.128491725,121352,,,,,,
6442,2020-11-25 13:30:00,109.906512181,110.048579089,109.808841181,110.021941544,139202,,,,,,
6443,2020-11-25 13:00:00,109.6534555,109.915391363,109.649015909,109.915391363,150301,,,,,,
6444,2020-11-25 12:30:00,109.822159954,109.893193408,109.631257545,109.649015909,157106,,,,,,
6445,2020-11-25 12:00:00,109.746686909,109.844357908,109.524707364,109.826599545,205268,,,,,,
6446,2020-11-25 11:30:00,109.60462,109.808841181,109.45367391,109.75556609,296084,,,,,,
6447,2020-11-25 11:00:00,110.119612544,110.119612544,109.595740818,109.613499182,268062,,,,,,
6448,2020-11-25 10:30:00,108.920923002,110.146250089,108.716701821,110.101942972,416574,,,,,,
6449,2020-11-25 10:00:00,109.151781729,109.311607001,108.423688822,108.974198093,878879,,,,,,
6450,2020-11-25 09:30:00,109.986424817,110.10185418,108.627910003,108.627910003,19841,,,,,,
6451,2020-11-25 09:00:00,110.10185418,110.10185418,109.968666453,109.968666453,1447,,,,,,
6452,2020-11-25 08:30:00,109.9421177,110.279437816,109.942028908,110.10185418,3892,,,,,,
6453,2020-11-25 08:00:00,110.10185418,110.10185418,110.10185418,110.10185418,533,,,,,,
6454,2020-11-25 07:30:00,110.279437816,110.279437816,110.190645998,110.190645998,261,,,,,,
6455,2020-11-25 07:00:00,110.412625543,110.412625543,110.279437816,110.279437816,1274,,,,,,
6456,2020-11-24 20:00:00,110.679000996,110.679000996,110.679000996,110.679000996,104,,,,,,
6457,2020-11-24 19:00:00,110.54581327,110.581329997,110.54581327,110.581329997,5676,,,,,,
6458,2020-11-24 17:00:00,110.314954543,110.54581327,110.314954543,110.54581327,2067,,,,,,
6459,2020-11-24 16:30:00,110.474779815,110.474779815,110.314954543,110.332712907,205849,,,,,,
6460,2020-11-24 16:00:00,110.368229634,110.528054906,110.115172953,110.510296542,938556,,,,,,
6461,2020-11-24 15:30:00,110.412625543,110.474779815,110.266119043,110.368762385,337241,,,,,,
6462,2020-11-24 15:00:00,109.977545635,110.465900633,109.910063853,110.421504725,368912,,,,,,
6463,2020-11-24 14:30:00,110.341592088,110.572450815,109.968666453,109.977545635,299716,,,,,,
6464,2020-11-24 14:00:00,110.323833725,110.750034451,110.316464004,110.323922517,314367,,,,,,
6465,2020-11-24 13:30:00,110.457021452,110.65378412,110.243921089,110.323833725,444008,,,,,,
6466,2020-11-24 13:00:00,110.00418318,110.501417361,109.990864408,110.473891897,454568,,,,,,
6467,2020-11-24 12:30:00,110.021941544,110.172887634,109.879874635,109.99539279,446464,,,,,,
6468,2020-11-24 12:00:00,110.092974998,110.233887613,109.728928545,110.013062362,561154,,,,,,
6469,2020-11-24 11:30:00,108.91204382,110.137370907,108.91204382,110.084095817,631194,,,,,,
6470,2020-11-24 11:00:00,108.965318911,109.444794728,108.867647911,108.903164639,609573,,,,,,
6471,2020-11-24 10:30:00,108.192830096,109.036352365,108.135115414,108.974198093,609445,,,,,,
6472,2020-11-24 10:00:00,107.313791098,108.432568004,107.264955599,108.201709277,749883,,,,,,
6473,2020-11-24 09:30:00,107.313791098,107.393703735,106.630094101,107.304911917,9445,,,,,,
6474,2020-11-24 09:00:00,107.260516008,107.437034142,107.216120099,107.42913167,8739,,,,,,
6475,2020-11-24 08:30:00,107.260516008,107.438099644,107.047415645,107.430907506,8310,,,,,,
6476,2020-11-24 08:00:00,107.26939519,107.26939519,107.260516008,107.260516008,1976,,,,,,
6477,2020-11-24 07:30:00,107.580166552,107.580166552,107.438099644,107.438099644,7899,,,,,,
6478,2020-11-24 06:00:00,107.526891461,107.526891461,107.526891461,107.526891461,788,,,,,,
6479,2020-11-24 05:30:00,107.81990446,107.81990446,107.81990446,107.81990446,109,,,,,,
6480,2020-11-24 05:00:00,107.446978825,107.446978825,107.082932372,107.082932372,833,,,,,,
6481,2020-11-24 04:30:00,106.958623827,106.958623827,106.958623827,106.958623827,349,,,,,,
6482,2020-11-23 20:00:00,106.940865463,106.940865463,106.940865463,106.940865463,685,,,,,,
6483,2020-11-23 19:00:00,106.869832009,106.905348736,106.860952827,106.905348736,1681,,,,,,
6484,2020-11-23 18:30:00,106.7277651,106.860952827,106.7277651,106.860952827,1640,,,,,,
6485,2020-11-23 18:00:00,106.816556918,106.816556918,106.816556918,106.816556918,420,,,,,,
6486,2020-11-23 17:00:00,106.550181465,106.843194464,106.550181465,106.843194464,2161,,,,,,
6487,2020-11-23 16:30:00,106.630094101,106.630094101,106.550181465,106.550181465,100800,,,,,,
6488,2020-11-23 16:00:00,106.749963055,106.838754873,106.461389647,106.630094101,787948,,,,,,
6489,2020-11-23 15:30:00,106.638973283,107.007459327,106.594577374,106.754402646,528308,,,,,,
6490,2020-11-23 15:00:00,106.283806011,106.665610828,106.17725583,106.638973283,354563,,,,,,
6491,2020-11-23 14:30:00,106.772161009,106.772161009,106.186135011,106.292685193,349358,,,,,,
6492,2020-11-23 14:00:00,106.363718647,106.763281828,106.319322738,106.763281828,392162,,,,,,
6493,2020-11-23 13:30:00,106.390356192,106.47914801,106.292685193,106.354839465,208481,,,,,,
6494,2020-11-23 13:00:00,105.928638739,106.408114556,105.839846922,106.399235374,311679,,,,,,
6495,2020-11-23 12:30:00,105.537954741,105.990793012,105.404767014,105.919759558,268905,,,,,,
6496,2020-11-23 12:00:00,105.271579287,105.564592286,104.854257743,105.520196377,346934,,,,,,
6497,2020-11-23 11:30:00,105.520196377,105.537954741,105.005203833,105.289337651,246387,,,,,,
6498,2020-11-23 11:00:00,105.307096014,105.617867377,105.271579287,105.520196377,259927,,,,,,
6499,2020-11-23 10:30:00,105.537954741,105.813209376,105.307184806,105.351491923,403043,,,,,,
6500,2020-11-23 10:00:00,104.268231745,105.63562574,104.126164836,105.529253143,611518,,,,,,
6501,2020-11-23 09:30:00,104.357023563,104.596761471,104.357023563,104.587882289,831,,,,,,
6502,2020-11-23 09:00:00,104.525728017,104.570123926,104.419177835,104.419177835,1940,,,,,,
6503,2020-11-23 08:30:00,104.596672679,104.685553289,104.596672679,104.685553289,1088,,,,,,
6504,2020-11-23 08:00:00,104.64115738,104.64115738,104.596761471,104.596761471,509,,,,,,
6505,2020-11-23 07:30:00,104.596761471,104.596761471,104.507969653,104.596761471,3108,,,,,,
6506,2020-11-23 06:00:00,104.79210347,104.79210347,104.774345107,104.774345107,730,,,,,,
6507,2020-11-23 05:30:00,105.014083015,105.014083015,105.014083015,105.014083015,523,,,,,,
6508,2020-11-23 05:00:00,105.022962197,105.040720561,105.022962197,105.040720561,416,,,,,,
6509,2020-11-23 04:30:00,105.040720561,105.040720561,105.040720561,105.040720561,523,,,,,,
6510,2020-11-20 19:00:00,103.708843292,103.708843292,103.708843292,103.708843292,122,,,,,,
6511,2020-11-20 16:30:00,103.833151837,103.84354048,103.753239201,103.833151837,384868,,,,,,
6512,2020-11-20 16:00:00,103.908624882,104.259352563,103.664447383,103.824272655,813013,,,,,,
6513,2020-11-20 15:30:00,104.161681563,104.201637882,103.785648215,103.921943655,304419,,,,,,
6514,2020-11-20 15:00:00,104.237154609,104.445904173,104.108495265,104.158751433,229480,,,,,,
6515,2020-11-20 14:30:00,104.277110927,104.277110927,104.135044018,104.2415942,269533,,,,,,
6516,2020-11-20 14:00:00,104.072889746,104.29486929,104.037373018,104.268231745,214149,,,,,,
6517,2020-11-20 13:30:00,104.135044018,104.259352563,103.98418672,104.080703426,185689,,,,,,
6518,2020-11-20 13:00:00,104.019614655,104.175000336,103.948581201,104.152802382,175514,,,,,,
6519,2020-11-20 12:30:00,103.939702019,104.064010564,103.833151837,104.007894135,212111,,,,,,
6520,2020-11-20 12:00:00,103.89530611,104.108406473,103.69996411,103.939702019,233268,,,,,,
6521,2020-11-20 11:30:00,103.717722474,103.948581201,103.69996411,103.884473508,239946,,,,,,
6522,2020-11-20 11:00:00,104.148362791,104.210517063,103.611172293,103.715769054,259564,,,,,,
6523,2020-11-20 10:30:00,104.596761471,104.809861834,103.691084929,104.148362791,285992,,,,,,
6524,2020-11-20 10:00:00,104.419177835,104.78766388,103.890866519,104.623399016,610943,,,,,,
6525,2020-11-20 09:30:00,104.272848919,104.454694562,104.001856291,104.454694562,2479,,,,,,
6526,2020-11-20 09:00:00,103.886426928,103.975218746,103.353676021,103.975218746,1398,,,,,,
6527,2020-11-20 08:30:00,103.990757314,104.0462522,103.990757314,104.0462522,588,,,,,,
6528,2020-11-19 19:30:00,103.415830293,103.415830293,103.415830293,103.415830293,1046,,,,,,
6529,2020-11-19 19:00:00,103.39807193,103.39807193,103.39807193,103.39807193,124,,,,,,
6530,2020-11-19 18:30:00,103.380313566,103.380313566,103.247125839,103.264884203,813,,,,,,
6531,2020-11-19 17:30:00,104.0462522,104.0462522,104.0462522,104.0462522,1531,,,,,,
6532,2020-11-19 17:00:00,104.250473381,104.250473381,103.886426928,103.886426928,2262,,,,,,
6533,2020-11-19 16:30:00,104.0462522,104.0462522,103.921943655,103.921943655,88822,,,,,,
6534,2020-11-19 16:00:00,104.152802382,104.285990109,103.930822837,104.064010564,449283,,,,,,
6535,2020-11-19 15:30:00,104.121725245,104.277110927,103.992977109,104.135044018,268696,,,,,,
6536,2020-11-19 15:00:00,103.770997565,104.268231745,103.762118383,104.108406473,189967,,,,,,
6537,2020-11-19 14:30:00,103.713282883,103.842031019,103.664447383,103.770997565,167674,,,,,,
6538,2020-11-19 14:00:00,103.886426928,103.921943655,103.673326565,103.708843292,143974,,,,,,
6539,2020-11-19 13:30:00,103.544578429,104.064010564,103.544578429,103.89530611,141090,,,,,,
6540,2020-11-19 13:00:00,103.717722474,103.886426928,103.473988934,103.550349897,141827,,,,,,
6541,2020-11-19 12:30:00,103.39807193,103.735480838,103.282464983,103.719853478,216099,,,,,,
6542,2020-11-19 12:00:00,103.664447383,103.713371675,103.253785226,103.406951111,174474,,,,,,
6543,2020-11-19 11:30:00,103.792041226,103.824272655,103.469105384,103.664447383,168913,,,,,,
6544,2020-11-19 11:00:00,103.513501293,104.064010564,103.504622111,103.795948066,199547,,,,,,
6545,2020-11-19 10:30:00,103.868668564,104.064010564,103.424709475,103.486863748,351859,,,,,,
6546,2020-11-19 10:00:00,103.477984566,104.2415942,102.900837749,103.885272634,542033,,,,,,
6547,2020-11-19 09:30:00,103.486863748,103.664447383,103.486863748,103.620051474,2348,,,,,,
6548,2020-11-19 09:00:00,103.495742929,103.495742929,103.442467839,103.495742929,1392,,,,,,
6549,2020-11-19 08:30:00,103.620051474,103.708843292,103.442467839,103.495831721,1476,,,,,,
6550,2020-11-19 08:00:00,103.531259656,103.531259656,103.531259656,103.531259656,476,,,,,,
6551,2020-11-19 07:30:00,103.140575658,103.531259656,103.140575658,103.531259656,2265,,,,,,
6552,2020-11-19 07:00:00,102.998508749,103.264884203,102.998508749,103.264884203,1150,,,,,,
6553,2020-11-19 06:00:00,102.838683477,102.838683477,102.820925113,102.820925113,303,,,,,,
6554,2020-11-18 20:00:00,103.69996411,103.69996411,103.682205747,103.682205747,251,,,,,,
6555,2020-11-18 19:30:00,103.708843292,103.708843292,103.682205747,103.682205747,1161,,,,,,
6556,2020-11-18 18:00:00,103.691084929,103.691084929,103.620051474,103.620051474,513,,,,,,
6557,2020-11-18 17:30:00,103.690907345,103.691084929,103.690907345,103.691084929,1285,,,,,,
6558,2020-11-18 17:00:00,103.684159167,103.691084929,103.513501293,103.691084929,2666,,,,,,
6559,2020-11-18 16:30:00,103.682205747,104.019614655,103.557897202,103.664447383,132479,,,,,,
6560,2020-11-18 16:00:00,104.259352563,104.348144381,103.664447383,103.664447383,688740,,,,,,
6561,2020-11-18 15:30:00,104.756586743,104.774345107,104.250473381,104.268231745,308296,,,,,,
6562,2020-11-18 15:00:00,104.721070016,104.934170379,104.618959426,104.765465925,179096,,,,,,
6563,2020-11-18 14:30:00,104.907532834,104.970752608,104.632278198,104.713078753,172918,,,,,,
6564,2020-11-18 14:00:00,104.916412016,105.116193606,104.783224289,104.920674023,135256,,,,,,
6565,2020-11-18 13:30:00,105.022962197,105.147270742,104.916412016,104.928221327,123788,,,,,,
6566,2020-11-18 13:00:00,105.173908287,105.422525377,104.996324652,105.040720561,266384,,,,,,
6567,2020-11-18 12:30:00,105.369250287,105.395887832,105.111754015,105.182787469,225283,,,,,,
6568,2020-11-18 12:00:00,105.218304196,105.395887832,105.058478924,105.378040677,160100,,,,,,
6569,2020-11-18 11:30:00,105.315975196,105.555713104,105.182787469,105.227183378,191245,,,,,,
6570,2020-11-18 11:00:00,105.200545833,105.520196377,105.022962197,105.307096014,283446,,,,,,
6571,2020-11-18 10:30:00,104.88977447,105.289337651,104.876455697,105.191666651,279483,,,,,,
6572,2020-11-18 10:00:00,104.525728017,105.165029106,104.090648109,104.885334879,611633,,,,,,
6573,2020-11-18 09:30:00,104.994548815,104.996324652,104.516848835,104.516848835,5808,,,,,,
6574,2020-11-18 09:00:00,104.863136925,104.868642017,104.667794925,104.667794925,5067,,,,,,
6575,2020-11-18 08:30:00,105.227183378,105.23606256,104.907532834,105.085116469,3390,,,,,,
6576,2020-11-18 08:00:00,105.085116469,105.129512378,105.085116469,105.129512378,688,,,,,,
6577,2020-11-18 07:30:00,104.996324652,104.996324652,104.996324652,104.996324652,106,,,,,,
6578,2020-11-18 07:00:00,105.040720561,105.040720561,105.040720561,105.040720561,104,,,,,,
6579,2020-11-18 04:30:00,104.907532834,104.907532834,104.907532834,104.907532834,104,,,,,,
6580,2020-11-17 20:00:00,104.454694562,104.454694562,104.454694562,104.454694562,617,,,,,,
6581,2020-11-17 19:30:00,104.729949198,104.729949198,104.507969653,104.507969653,1280,,,,,,
6582,2020-11-17 19:00:00,104.561244744,104.809861834,104.561244744,104.809861834,2939,,,,,,
6583,2020-11-17 18:30:00,104.410298654,104.410298654,104.39254029,104.39254029,313,,,,,,
6584,2020-11-17 18:00:00,104.756586743,104.756586743,104.756586743,104.756586743,156,,,,,,
6585,2020-11-17 16:30:00,104.507969653,104.685553289,104.507969653,104.605640653,145070,,,,,,
6586,2020-11-17 16:00:00,104.499090471,104.605640653,104.214956654,104.507969653,577697,,,,,,
6587,2020-11-17 15:30:00,105.005203833,105.009643424,104.49021129,104.499090471,302754,,,,,,
6588,2020-11-17 15:00:00,105.067358106,105.110866097,104.865090345,105.000764242,202235,,,,,,
6589,2020-11-17 14:30:00,104.845378561,105.244941742,104.827620198,105.076237288,182379,,,,,,
6590,2020-11-17 14:00:00,104.79210347,104.929730788,104.747707562,104.845378561,217622,,,,,,
6591,2020-11-17 13:30:00,104.948909821,105.022962197,104.739005963,104.79210347,137520,,,,,,
6592,2020-11-17 13:00:00,105.027401788,105.165029106,104.916412016,104.951928743,152061,,,,,,
6593,2020-11-17 12:30:00,105.009643424,105.244941742,104.885334879,105.031841379,178310,,,,,,
6594,2020-11-17 12:00:00,105.005203833,105.253820923,104.897765734,104.996324652,279999,,,,,,
6595,2020-11-17 11:30:00,104.374781926,105.085116469,104.318043955,104.996324652,359735,,,,,,
6596,2020-11-17 11:00:00,104.383661108,104.552365562,104.250473381,104.374781926,208754,,,,,,
6597,2020-11-17 10:30:00,104.019703447,104.492608669,103.948669992,104.383661108,292957,,,,,,
6598,2020-11-17 10:00:00,104.419177835,104.645596971,103.948581201,104.019614655,529923,,,,,,
6599,2020-11-17 09:30:00,104.428057017,104.428057017,104.285990109,104.285990109,5477,,,,,,
6600,2020-11-17 09:00:00,104.49021129,104.49021129,104.383661108,104.383661108,949,,,,,,
6601,2020-11-17 08:30:00,104.775765776,104.775765776,104.339975534,104.549790599,849,,,,,,
6602,2020-11-17 08:00:00,104.401419472,104.401419472,104.401419472,104.401419472,109,,,,,,
6603,2020-11-17 07:30:00,104.774345107,104.774345107,104.774345107,104.774345107,520,,,,,,
6604,2020-11-17 06:00:00,105.040720561,105.040720561,105.040720561,105.040720561,641,,,,,,
6605,2020-11-17 05:00:00,105.076237288,105.307096014,105.076237288,105.307096014,631,,,,,,
6606,2020-11-17 04:30:00,105.360371105,105.360371105,105.360371105,105.360371105,792,,,,,,
6607,2020-11-16 18:30:00,105.049599742,105.049599742,105.040720561,105.049599742,666,,,,,,
6608,2020-11-16 18:00:00,105.040720561,105.040720561,105.040720561,105.040720561,393,,,,,,
6609,2020-11-16 17:30:00,105.093995651,105.093995651,105.093995651,105.093995651,1170,,,,,,
6610,2020-11-16 17:00:00,105.076237288,105.093995651,104.79210347,105.093995651,2276,,,,,,
6611,2020-11-16 16:30:00,105.093995651,105.262700105,104.863136925,105.104473086,284617,,,,,,
6612,2020-11-16 16:00:00,104.863136925,105.182787469,104.823802149,105.147270742,690141,,,,,,
6613,2020-11-16 15:30:00,104.97767837,104.978566288,104.658915744,104.872016107,232727,,,,,,
6614,2020-11-16 15:00:00,104.925291197,104.98744547,104.78766388,104.961873426,238030,,,,,,
6615,2020-11-16 14:30:00,104.676674107,104.916412016,104.605640653,104.912771551,190128,,,,,,
6616,2020-11-16 14:00:00,104.463573744,104.727995778,104.445815381,104.694432471,225480,,,,,,
6617,2020-11-16 13:30:00,104.870062687,104.894214061,104.419355419,104.454694562,273900,,,,,,
6618,2020-11-16 13:00:00,104.907799209,104.996324652,104.800982652,104.872016107,199265,,,,,,
6619,2020-11-16 12:30:00,104.943049561,105.058478924,104.854257743,104.898653652,207891,,,,,,
6620,2020-11-16 12:00:00,104.898653652,105.191666651,104.809861834,104.946956401,320810,,,,,,
6621,2020-11-16 11:30:00,105.022962197,105.111754015,104.729949198,104.909219878,263878,,,,,,
6622,2020-11-16 11:00:00,104.907532834,105.262700105,104.800982652,105.022962197,335920,,,,,,
6623,2020-11-16 10:30:00,104.454694562,105.191666651,104.34370479,104.907532834,394700,,,,,,
6624,2020-11-16 10:00:00,105.040720561,105.244941742,103.992977109,104.443240418,954951,,,,,,
6625,2020-11-16 09:30:00,104.996324652,105.040720561,104.863136925,105.040720561,28418,,,,,,
6626,2020-11-16 09:00:00,104.943049561,105.038767141,104.863136925,105.038767141,6520,,,,,,
6627,2020-11-16 08:30:00,104.951928743,105.119301319,103.877547746,104.978566288,5024,,,,,,
6628,2020-11-16 08:00:00,104.951928743,105.120633197,104.907532834,105.085116469,1423,,,,,,
6629,2020-11-16 07:30:00,104.774345107,105.200545833,104.774345107,104.863136925,2245,,,,,,
6630,2020-11-16 07:00:00,104.978566288,104.978566288,104.978566288,104.978566288,859,,,,,,
6631,2020-11-13 20:00:00,103.868668564,103.868668564,103.584534747,103.584534747,316,,,,,,
6632,2020-11-13 19:00:00,103.886426928,103.886426928,103.886426928,103.886426928,151,,,,,,
6633,2020-11-13 17:00:00,103.753239201,103.753239201,103.753239201,103.753239201,188,,,,,,
6634,2020-11-13 16:30:00,103.753239201,103.753239201,103.742850558,103.742850558,104719,,,,,,
6635,2020-11-13 16:00:00,103.886426928,104.214956654,103.726601656,103.744360019,894657,,,,,,
6636,2020-11-13 15:30:00,103.877547746,103.970779155,103.735480838,103.887403638,353742,,,,,,
6637,2020-11-13 15:00:00,103.793195519,103.957460382,103.677766156,103.886426928,298577,,,,,,
6638,2020-11-13 14:30:00,103.531259656,103.842031019,103.531259656,103.784316337,229787,,,,,,
6639,2020-11-13 14:00:00,103.642249429,103.815304682,103.495742929,103.544578429,172095,,,,,,
6640,2020-11-13 13:30:00,103.538185418,103.673415357,103.438028248,103.637809838,251467,,,,,,
6641,2020-11-13 13:00:00,103.362555202,103.611172293,103.264884203,103.531259656,202689,,,,,,
6642,2020-11-13 12:30:00,103.318159294,103.389192748,103.229367476,103.353676021,224461,,,,,,
6643,2020-11-13 12:00:00,103.127256885,103.486863748,103.127256885,103.322598884,255638,,,,,,
6644,2020-11-13 11:30:00,103.20272993,103.455786611,102.936354477,103.140575658,273986,,,,,,
6645,2020-11-13 11:00:00,102.931914886,103.309280112,102.80316675,103.20272993,273127,,,,,,
6646,2020-11-13 10:30:00,102.909716931,103.127256885,102.594505978,102.927475295,251919,,,,,,
6647,2020-11-13 10:00:00,102.279295024,103.131696476,102.119469752,102.918596113,507998,,,,,,
6648,2020-11-13 09:30:00,102.270415842,102.270415842,102.075073843,102.075073843,1783,,,,,,
6649,2020-11-13 09:00:00,102.199382388,102.252657479,102.119469752,102.119469752,868,,,,,,
6650,2020-11-13 08:30:00,102.288174206,102.30593257,102.154897687,102.30593257,2198,,,,,,
